TimeGenerated [UTC],AlertId,AlertName,AlertDescription,AlertVerdict,AlertStatus,AlertOriginalStatus,Dvc,DvcDescription,DvcIpAddr,DvcId,DvcIdType,DvcOs,DvcOsVersion,User,ProcessName,ProcessId,ProcessCommandLine,FileName,EventUid,EventType,EventCount,EventSeverity,EventOriginalSeverity,EventMessage,EventOriginalType,EventSubType,EventOriginalSubType,EventStartTime [UTC],EventEndTime [UTC],EventProduct,EventVendor,EventResult,EventSchema,EventSchemaVersion,IpAddr,,Username,UsernameType,Rule,RuleNumber,RuleName,RuleDescription,DvcHostname,Hostname,ThreatOriginalCategory,AttackTactics,AttackTechniques,Type,AdditionalFields
"7/8/2026, 2:18:19.736 PM",2519027677071179075,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",Unknown,Active,unresolved,WAHxxxxHPA,desktop,,b2b78xxxxb2b78,Other,windows,Windows 11 Enterprise,JC0xxx@test.com,BraveUpdate.exe,14740,BraveUpdate.exe,BraveUpdate.exe,2519027677071179075,Alert,1,Medium,Medium,"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",SCHEDTASKTRIGGER,Threat,malicious,"7/8/2026, 2:18:19.736 PM","7/8/2026, 2:18:19.736 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,JC0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",WAHxxxxHPA,WAHxxxxHPA,,,,SentinelOneAlerts_CL,{}
"7/8/2026, 3:16:02.394 PM",2519056723961375206,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",Unknown,Active,unresolved,DVAxxxxA01,laptop,,81dd1xxxx81dd1,Other,windows,Windows 11 Enterprise,OUPxxx@test.com,BraveUpdate.exe,16636,BraveUpdate.exe,BraveUpdate.exe,2519056723961375206,Alert,1,Medium,Medium,"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",SCHEDTASKTRIGGER,Threat,malicious,"7/8/2026, 3:16:02.394 PM","7/8/2026, 3:16:02.394 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,JC0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",WAHxxxxHPA,WAHxxxxHPA,AddVehHandler,,,SentinelOneAlerts_CL,{}
"7/9/2026, 1:08:33.221 PM",2519717333787554635,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",Unknown,Active,unresolved,DESxxxxSKT,desktop,,c57a2xxxxc57a2,Other,windows,Windows 10 Pro,OP-xxx@test.com,BraveUpdate.exe,8992,BraveUpdate.exe,BraveUpdate.exe,2519717333787554635,Alert,1,Medium,Medium,"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",SCHEDTASKTRIGGER,Threat,malicious,"7/9/2026, 1:08:33.221 PM","7/9/2026, 1:08:33.221 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,JC0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",WAHxxxxHPA,WAHxxxxHPA,AddVehHandler,,,SentinelOneAlerts_CL,{}
"7/9/2026, 12:01:33.587 PM",2519683614643561435,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",Unknown,Active,unresolved,DESxxxxSKT,desktop,,819a2xxxx819a2,Other,windows,Windows 10 Pro,OP-xxx@test.com,BraveUpdate.exe,11132,BraveUpdate.exe,BraveUpdate.exe,2519683614643561435,Alert,1,Medium,Medium,"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",SCHEDTASKTRIGGER,Threat,malicious,"7/9/2026, 12:01:33.587 PM","7/9/2026, 12:01:33.587 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,JC0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",WAHxxxxHPA,WAHxxxxHPA,AddVehHandler,,,SentinelOneAlerts_CL,{}
"6/14/2026, 1:37:11.041 PM",2501612350621668023,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",Unknown,Active,unresolved,ALBxxxxB02,desktop,,3d358xxxx3d358,Other,windows,Windows 11 Pro,pa0xxx@test.com,BraveUpdateComRegisterShell64.exe,13364,BraveUpdateComRegisterShell64.exe,BraveUpdateComRegisterShell64.exe,2501612350621668023,Alert,1,Medium,Medium,"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",REGKEYDELETE,Threat,malicious,"6/14/2026, 1:37:11.041 PM","6/14/2026, 1:37:11.041 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,JC0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",WAHxxxxHPA,WAHxxxxHPA,AddVehHandler,,,SentinelOneAlerts_CL,{}
"6/14/2026, 1:37:11.041 PM",2501612350621668027,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",Unknown,Active,unresolved,ALBxxxxB02,desktop,,3d358xxxx3d358,Other,windows,Windows 11 Pro,pa0xxx@test.com,BraveUpdateComRegisterShell64.exe,12536,BraveUpdateComRegisterShell64.exe,BraveUpdateComRegisterShell64.exe,2501612350621668027,Alert,1,Medium,Medium,"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",REGKEYCREATE,Threat,malicious,"6/14/2026, 1:37:11.041 PM","6/14/2026, 1:37:11.041 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,JC0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",WAHxxxxHPA,WAHxxxxHPA,PreloadInjection,"Stealth, Privilege Escalation",Process Hollowing (T1055.012),SentinelOneAlerts_CL,{}
"6/14/2026, 1:37:11.041 PM",2501612350621668028,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",Unknown,Active,unresolved,ALBxxxxB02,desktop,,3d358xxxx3d358,Other,windows,Windows 11 Pro,pa0xxx@test.com,BraveUpdateComRegisterShell64.exe,14012,BraveUpdateComRegisterShell64.exe,BraveUpdateComRegisterShell64.exe,2501612350621668028,Alert,1,Medium,Medium,"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",REGKEYDELETE,Threat,malicious,"6/14/2026, 1:37:11.041 PM","6/14/2026, 1:37:11.041 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,JC0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",WAHxxxxHPA,WAHxxxxHPA,AddVehHandler,,,SentinelOneAlerts_CL,{}
"6/27/2026, 1:09:24.293 AM",2510658065607302939,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",Unknown,Active,unresolved,DVAxxxxA01,laptop,,81dd1xxxx81dd1,Other,windows,Windows 11 Enterprise,OUPxxx@test.com,BraveUpdateComRegisterShell64.exe,9496,BraveUpdateComRegisterShell64.exe,BraveUpdateComRegisterShell64.exe,2510658065607302939,Alert,1,Medium,Medium,"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",REGKEYCREATE,Threat,malicious,"6/27/2026, 1:09:24.293 AM","6/27/2026, 1:09:24.293 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,JC0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",WAHxxxxHPA,WAHxxxxHPA,,,,SentinelOneAlerts_CL,{}
"6/27/2026, 1:09:24.296 AM",2510658066035121974,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",Unknown,Active,unresolved,DVAxxxxA01,laptop,,81dd1xxxx81dd1,Other,windows,Windows 11 Enterprise,OUPxxx@test.com,BraveUpdateComRegisterShell64.exe,11448,BraveUpdateComRegisterShell64.exe,BraveUpdateComRegisterShell64.exe,2510658066035121974,Alert,1,Medium,Medium,"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",REGKEYDELETE,Threat,malicious,"6/27/2026, 1:09:24.296 AM","6/27/2026, 1:09:24.296 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,JC0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",WAHxxxxHPA,WAHxxxxHPA,,,,SentinelOneAlerts_CL,{}
"6/27/2026, 1:09:24.297 AM",2510658066035121975,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",Unknown,Active,unresolved,DVAxxxxA01,laptop,,81dd1xxxx81dd1,Other,windows,Windows 11 Enterprise,OUPxxx@test.com,BraveUpdateComRegisterShell64.exe,10532,BraveUpdateComRegisterShell64.exe,BraveUpdateComRegisterShell64.exe,2510658066035121975,Alert,1,Medium,Medium,"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",REGKEYDELETE,Threat,malicious,"6/27/2026, 1:09:24.297 AM","6/27/2026, 1:09:24.297 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,JC0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",WAHxxxxHPA,WAHxxxxHPA,,,,SentinelOneAlerts_CL,{}
"7/3/2026, 10:12:18.033 PM",2515642356380501670,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",Unknown,Active,unresolved,WAHxxxxHPA,desktop,,b2b78xxxxb2b78,Other,windows,Windows 11 Enterprise,JC0xxx@test.com,BraveUpdateComRegisterShell64.exe,17620,BraveUpdateComRegisterShell64.exe,BraveUpdateComRegisterShell64.exe,2515642356380501670,Alert,1,Medium,Medium,"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",REGKEYDELETE,Threat,malicious,"7/3/2026, 10:12:18.033 PM","7/3/2026, 10:12:18.033 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,JC0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",WAHxxxxHPA,WAHxxxxHPA,,,,SentinelOneAlerts_CL,{}
"7/3/2026, 10:12:18.033 PM",2515642356388890280,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",Unknown,Active,unresolved,WAHxxxxHPA,desktop,,b2b78xxxxb2b78,Other,windows,Windows 11 Enterprise,JC0xxx@test.com,BraveUpdateComRegisterShell64.exe,5408,BraveUpdateComRegisterShell64.exe,BraveUpdateComRegisterShell64.exe,2515642356388890280,Alert,1,Medium,Medium,"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",REGKEYDELETE,Threat,malicious,"7/3/2026, 10:12:18.033 PM","7/3/2026, 10:12:18.033 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,xxx@test.com,UPN,Monitor new sudoer creation,,Monitor new sudoer creation,This rule will trigger if the Sudoer file is accessed using visudo,DCSxxxxS01,DCSxxxxS01,,,,SentinelOneAlerts_CL,{}
"7/3/2026, 10:12:18.034 PM",2515642356388890281,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",Unknown,Active,unresolved,WAHxxxxHPA,desktop,,b2b78xxxxb2b78,Other,windows,Windows 11 Enterprise,JC0xxx@test.com,BraveUpdateComRegisterShell64.exe,13280,BraveUpdateComRegisterShell64.exe,BraveUpdateComRegisterShell64.exe,2515642356388890281,Alert,1,Medium,Medium,"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",REGKEYCREATE,Threat,malicious,"7/3/2026, 10:12:18.034 PM","7/3/2026, 10:12:18.034 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,xxx@test.com,UPN,Monitor new sudoer creation,,Monitor new sudoer creation,This rule will trigger if the Sudoer file is accessed using visudo,DCSxxxxS01,DCSxxxxS01,,,,SentinelOneAlerts_CL,{}
"6/15/2026, 12:00:07.293 PM",2502288273232132577,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",Unknown,Active,unresolved,ALBxxxxB02,desktop,,3d358xxxx3d358,Other,windows,Windows 11 Pro,pa0xxx@test.com,BraveUpdateCore.exe,9148,BraveUpdateCore.exe,BraveUpdateCore.exe,2502288273232132577,Alert,1,Medium,Medium,"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",PROCESSCREATION,Threat,malicious,"6/15/2026, 12:00:07.293 PM","6/15/2026, 12:00:07.293 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,OP-xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",DESxxxxSKT,DESxxxxSKT,,,,SentinelOneAlerts_CL,{}
"6/30/2026, 7:19:04.902 PM",2513380845090961036,Detect Unapproved Browser (Opera and Brave),Application was hijacked by signed and known DLL,Unknown,Active,unresolved,DVAxxxxA01,laptop,,81dd1xxxx81dd1,Other,windows,Windows 11 Enterprise,OUPxxx@test.com,BraveUpdateCore.exe,16848,BraveUpdateCore.exe,BraveUpdateCore.exe,2513380845090961036,Alert,1,Medium,Medium,Application was hijacked by signed and known DLL,BEHAVIORALINDICATORS,Threat,malicious,"6/30/2026, 7:19:04.902 PM","6/30/2026, 7:19:04.902 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,THOxxx@test.com,UPN,File Signed by Connectwise Detected (ScreenConnect),,File Signed by Connectwise Detected (ScreenConnect),,LAPxxxxPTO,LAPxxxxPTO,PossibleDllHijackingByKnownLibrary,"Privilege Escalation, Stealth","Dynamic-link Library Injection (T1055.001), DLL (T1574.001), Match Legitimate Resource Name or Location (T1036.005)",SentinelOneAlerts_CL,{}
"7/15/2026, 12:01:46.182 PM",2524032374687912029,Detect Unapproved Browser (Opera and Brave),Application was hijacked by signed and known DLL,Unknown,Active,unresolved,DESxxxxSKT,desktop,,c57a2xxxxc57a2,Other,windows,Windows 11 Pro,OP-xxx@test.com,BraveUpdateCore.exe,8140,BraveUpdateCore.exe,BraveUpdateCore.exe,2524032374687912029,Alert,1,Medium,Medium,Application was hijacked by signed and known DLL,BEHAVIORALINDICATORS,Threat,malicious,"7/15/2026, 12:01:46.182 PM","7/15/2026, 12:01:46.182 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,a00xxx@test.com,UPN,Successful Login to server via VSPHERE,,Successful Login to server via VSPHERE,Login from VSPHERE.  THIS IS RARE verify an admin is using it.  Should never be regular user.,QZCxxxxC01,QZCxxxxC01,,,,SentinelOneAlerts_CL,{}
"7/27/2026, 11:29:43.757 AM",2532713556997139736,System Keep Awake tool,Process started from shortcut file,Unknown,Active,unresolved,AEUxxxxUS1,desktop,,42a4dxxxx42a4d,Other,windows,Windows 10 Enterprise,KF0xxx@test.com,caffeine.exe,13964,caffeine.exe,caffeine.exe,2532713556997139736,Alert,1,High,Critical,Process started from shortcut file,BEHAVIORALINDICATORS,Suspicious Activity,suspicious,"7/27/2026, 11:29:43.757 AM","7/27/2026, 11:29:43.757 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,THOxxx@test.com,UPN,File Signed by Connectwise Detected (ScreenConnect),,File Signed by Connectwise Detected (ScreenConnect),,LAPxxxxPTO,LAPxxxxPTO,PossibleDllHijackingByKnownLibrary,"Privilege Escalation, Stealth","Dynamic-link Library Injection (T1055.001), DLL (T1574.001), Match Legitimate Resource Name or Location (T1036.005)",SentinelOneAlerts_CL,{}
"7/21/2026, 10:25:25.937 AM",2528332540854543109,System Keep Awake tool,A registry value has been modified,Unknown,Active,unresolved,ALBxxxxB01,laptop,,b3071xxxxb3071,Other,windows,Windows 11 Enterprise,AD0xxx@test.com,caffeine32.exe,22436,caffeine32.exe,caffeine32.exe,2528332540854543109,Alert,1,High,Critical,A registry value has been modified,REGVALUEMODIFIED,Suspicious Activity,suspicious,"7/21/2026, 10:25:25.937 AM","7/21/2026, 10:25:25.937 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,p00xxx@test.com,UPN,Successful Login to server via VSPHERE,,Successful Login to server via VSPHERE,Login from VSPHERE.  THIS IS RARE verify an admin is using it.  Should never be regular user.,PHDxxxxDC2,PHDxxxxDC2,,,,SentinelOneAlerts_CL,{}
"6/15/2026, 2:35:27.669 PM",2502366458284569586,Proxy Changed via netsh,"Detects the proxy being changed by the netsh command.
Verify of the activity is legitimate or not. Take further action
of needed.",Unknown,Active,unresolved,QZCxxxxC01,laptop,,d2b46xxxxd2b46,Other,windows,Windows 11 Enterprise,THOxxx@test.com,cmd.exe,10884,cmd.exe,cmd.exe,2502366458284569586,Alert,1,High,High,"Detects the proxy being changed by the netsh command.
Verify of the activity is legitimate or not. Take further action
of needed.",PROCESSCREATION,Suspicious Activity,suspicious,"6/15/2026, 2:35:27.669 PM","6/15/2026, 2:35:27.669 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,MH0xxx@test.com,UPN,Detected multiple C2 implants behaviors including Core Impact framework (Fin7),,Detected multiple C2 implants behaviors including Core Impact framework (Fin7),https://www.sentinelone.com/labs/fin7-reboot-cybercrime-gang-enhances-ops-with-new-edr-bypasses-and-automated-attacks/,WAHxxxxH01,WAHxxxxH01,MultipleHookRemovals,Defense Impairment,,SentinelOneAlerts_CL,{}
"6/14/2026, 1:37:46.657 PM",2501612649381997804,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",Unknown,Active,unresolved,ALBxxxxB02,desktop,,3d358xxxx3d358,Other,windows,Windows 11 Pro,pa0xxx@test.com,file.exe,11540,file.exe,file.exe,2501612649381997804,Alert,1,Medium,Medium,"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",FILEDELETION,Threat,malicious,"6/14/2026, 1:37:46.657 PM","6/14/2026, 1:37:46.657 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,THOxxx@test.com,UPN,File Signed by Connectwise Detected (ScreenConnect),,File Signed by Connectwise Detected (ScreenConnect),,JE8xxxx82U,JE8xxxx82U,,,,SentinelOneAlerts_CL,{}
"6/27/2026, 1:09:24.295 AM",2510658065775075112,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",Unknown,Active,unresolved,DVAxxxxA01,laptop,,81dd1xxxx81dd1,Other,windows,Windows 11 Enterprise,OUPxxx@test.com,file.exe,15180,file.exe,file.exe,2510658065775075112,Alert,1,Medium,Medium,"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",FILEDELETION,Threat,malicious,"6/27/2026, 1:09:24.295 AM","6/27/2026, 1:09:24.295 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,pa0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",ALBxxxxB02,ALBxxxxB02,,,,SentinelOneAlerts_CL,{}
"7/3/2026, 10:15:16.891 PM",2515643856699873401,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",Unknown,Active,unresolved,WAHxxxxHPA,desktop,,b2b78xxxxb2b78,Other,windows,Windows 11 Enterprise,JC0xxx@test.com,file.exe,5528,file.exe,file.exe,2515643856699873401,Alert,1,Medium,Medium,"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",FILEDELETION,Threat,malicious,"7/3/2026, 10:15:16.891 PM","7/3/2026, 10:15:16.891 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,pa0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",ALBxxxxB02,ALBxxxxB02,,,,SentinelOneAlerts_CL,{}
"6/22/2026, 2:08:21.705 AM",2507063860879625732,Detect Unapproved Browser (Opera and Brave),Detects the registration of a vectored exception handler,Unknown,Active,unresolved,EGYxxxxY01,desktop,,3f08cxxxx3f08c,Other,windows,Windows 11 Enterprise,AR0xxx@test.com,installer.exe,5864,installer.exe,installer.exe,2507063860879625732,Alert,1,Medium,Medium,Detects the registration of a vectored exception handler,BEHAVIORALINDICATORS,Threat,malicious,"6/22/2026, 2:08:21.705 AM","6/22/2026, 2:08:21.705 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,pa0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",ALBxxxxB02,ALBxxxxB02,,,,SentinelOneAlerts_CL,{}
"6/22/2026, 2:11:16.435 AM",2507065326604329551,Detect Unapproved Browser (Opera and Brave),A registry value has been modified,Unknown,Active,unresolved,EGYxxxxY01,desktop,,3f08cxxxx3f08c,Other,windows,Windows 11 Enterprise,AR0xxx@test.com,installer.exe,12924,installer.exe,installer.exe,2507065326604329551,Alert,1,Medium,Medium,A registry value has been modified,REGVALUEMODIFIED,Threat,malicious,"6/22/2026, 2:11:16.435 AM","6/22/2026, 2:11:16.435 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,THOxxx@test.com,UPN,Proxy Changed via netsh,,Proxy Changed via netsh,"Detects the proxy being changed by the netsh command.
Verify of the activity is legitimate or not. Take further action
of needed.",QZCxxxxC01,QZCxxxxC01,,,,SentinelOneAlerts_CL,{}
